classification,lon,lat,crop
9,-4.2402933109113,6.150451402913093,cocoa
9,-6.8341702191139815,4.833901360742025,cocoa
9,-6.923908257367042,6.082971227905175,cocoa
9,-3.673110279189114,6.8233698993059395,cocoa
9,-4.491564236579367,5.6011495252166466,cocoa
9,-7.301173830375877,5.045803406466496,cocoa
9,-6.424896364873381,7.372188148536012,cocoa
9,-4.075153752657241,7.092888876991663,cocoa
9,-7.2464215714048885,5.4880602893175965,cocoa
9,-7.44490557423418,7.170371859224687,cocoa
9,-7.728264386934456,6.349794288335944,cocoa
9,-4.219420014268902,6.384292478498259,cocoa
9,-7.26868616347548,4.761381753544427,cocoa
9,-5.956520537567361,5.990848463617889,cocoa
9,-8.400480024424695,6.604401612290647,cocoa
9,-5.813636992033085,7.143618482001128,cocoa
9,-5.583255967126553,5.432691765187257,cocoa
9,-5.810139608391698,6.095076500194714,cocoa
9,-7.748032112339392,6.450679093815818,cocoa
9,-5.2841636725403225,6.312877257587187,cocoa
9,-6.540622456159248,6.456636374981747,cocoa
9,-6.168293215538988,5.9124349594677215,cocoa
9,-4.593887017055429,5.452755510596271,cocoa
9,-6.333429227296028,6.817925724769183,cocoa
9,-6.322035162469551,6.256171572981553,cocoa
9,-4.993767110807886,7.47823478431871,cocoa
9,-3.243652722210314,6.3939105900663185,cocoa
9,-6.275809702107851,6.43935378392824,cocoa
9,-7.89379646787443,7.372757473655861,cocoa
9,-4.592348910781444,6.189035232830976,cocoa
9,-5.34066407047673,5.862942763670713,cocoa
9,-6.938602402122601,6.26544495249022,cocoa
9,-4.108449404960208,6.489911839651877,cocoa
9,-4.412813651564704,5.39379041121739,cocoa
9,-6.7863568845709406,6.886796599509864,cocoa
9,-6.745228176233056,5.809992193800125,cocoa
9,-6.871790276774061,4.882338265343987,cocoa
9,-6.239596326268722,6.352335970855237,cocoa
9,-6.423130164568438,5.133122549069596,cocoa
9,-6.834291914112836,5.717866162027128,cocoa
9,-6.824229759856589,5.882757657917769,cocoa
9,-5.510556587098842,5.685065171195684,cocoa
9,-5.442760061084224,6.606979868701142,cocoa
9,-7.903289836911447,6.559713855390911,cocoa
9,-4.49108390430254,6.068601726282295,cocoa
9,-6.973218122568537,6.239191916212527,cocoa
9,-7.7473473106562265,6.337628364905402,cocoa
9,-7.703570944373453,6.668654520072074,cocoa
9,-7.142580723451415,7.385238707076016,cocoa
9,-5.990631062921078,5.702381198303314,cocoa
9,-6.134336351209022,5.710107088441344,cocoa
9,-6.291878632572067,6.210932795279502,cocoa
9,-7.432733726241497,6.589720748154876,cocoa
9,-4.851338317605176,6.380509790528542,cocoa
9,-5.932900641934698,5.68316348786673,cocoa
9,-5.9403803421983605,5.717366800805979,cocoa
9,-6.690771137707621,7.509907364819574,cocoa
9,-7.890346246214399,7.111936706907234,cocoa
9,-4.042905502667418,6.922925852796015,cocoa
9,-6.251789173817602,5.781710356192435,cocoa
9,-5.28323421247473,5.945798922023333,cocoa
9,-5.149527547223096,5.946697267761139,cocoa
9,-7.12675106188136,6.559685403803212,cocoa
9,-5.003923515776963,5.436249962016545,cocoa
9,-5.446598953230978,6.5972903187168335,cocoa
9,-3.638457513896062,6.760912641544112,cocoa
9,-7.186738188916135,7.31364000327707,cocoa
9,-6.865856789980326,4.691286881805082,cocoa
9,-4.430940923806302,6.077898018042241,cocoa
9,-7.556337292826602,6.55514866085036,cocoa
9,-7.401003843213229,7.571096212719315,cocoa
9,-4.596105584197658,5.898567570134065,cocoa
9,-7.620224777963832,6.93067426716301,cocoa
9,-4.3228404764559585,6.384218079725089,cocoa
9,-7.794060276406424,7.599305398222476,cocoa
9,-5.210635558216995,6.886028766643875,cocoa
9,-7.32098910276671,5.352299045628213,cocoa
9,-6.986064007073771,4.972188409471619,cocoa
9,-6.785313342122813,5.041167015135676,cocoa
9,-6.11175798169783,6.941171299930116,cocoa
9,-7.749626206754627,6.913978888618284,cocoa
9,-3.59210359338532,6.357173214387961,cocoa
9,-3.4753066384365137,7.121479252003107,cocoa
9,-6.158030856735117,5.947902068263429,cocoa
9,-6.1502901424924135,5.5071398319186535,cocoa
9,-5.729139981550839,6.317872978809447,cocoa
9,-7.105400990026095,6.475221659271435,cocoa
9,-7.050975045018652,7.199919069027247,cocoa
9,-7.896755470725932,6.682905701905152,cocoa
9,-7.348573793056457,6.8728062061174064,cocoa
9,-4.7898182281923525,6.69339292411534,cocoa
9,-5.832929243922201,5.63902747628033,cocoa
9,-3.9464895545581777,6.68000241754112,cocoa
9,-5.8950798997325675,6.470748750150506,cocoa
9,-5.726668907617301,6.647884594669598,cocoa
9,-3.0179126964634104,7.781793926799008,cocoa
9,-7.8475386271021765,6.899558718783252,cocoa
9,-5.972175160813804,6.6616476718761355,cocoa
9,-4.148282572403256,6.22527398934182,cocoa
9,-3.262347543567977,6.863389298970959,cocoa
9,-6.258770918278033,6.169049409538278,cocoa
9,-3.3341476892981303,7.027436105152206,cocoa
9,-4.842501504370795,6.802238519641933,cocoa
9,-7.357081410594886,7.01245532043064,cocoa
9,-7.503989066869767,7.052823436167364,cocoa
9,-6.766414847735719,7.740078085171978,cocoa
9,-6.959700870605569,7.682100892073635,cocoa
9,-7.660714320242996,6.647331630626413,cocoa
9,-6.705156008714672,5.342978874522347,cocoa
9,-8.052768706964486,6.393853620810417,cocoa
9,-3.532725247724503,5.637633599288909,cocoa
9,-7.351618888806587,6.617858279391479,cocoa
9,-6.44674109610915,6.692605039605098,cocoa
9,-6.72755011871758,5.71170927171395,cocoa
9,-5.168413595159768,6.264918707569959,cocoa
9,-6.729312227695221,7.0855744370307185,cocoa
9,-7.276755429620897,6.7747599908537,cocoa
9,-6.0365069237715705,5.898988634400761,cocoa
9,-7.256630455901617,6.733617976965022,cocoa
9,-5.489113609287111,6.365170306660424,cocoa
9,-5.431633566603712,5.712337531662198,cocoa
9,-4.4056693856425175,5.839211896989502,cocoa
9,-7.532375235299869,6.666562809252472,cocoa
9,-4.398678083396087,6.348024356101074,cocoa
9,-7.6081247578959745,6.7323185269474255,cocoa
9,-6.175679321626119,6.293388549082382,cocoa
9,-6.837717372941303,4.950955317082658,cocoa
9,-6.46684365139846,6.426081586022603,cocoa
9,-4.7641178606379775,5.7689385885201485,cocoa
9,-5.528184547851326,6.484185515305824,cocoa
9,-7.725722695366429,7.463466031144276,cocoa
9,-7.52434110236807,6.972993609245151,cocoa
9,-6.257407413087568,6.554175648643585,cocoa
9,-5.945645570371025,5.8286461210741525,cocoa
9,-7.812085262304701,6.409510203225488,cocoa
9,-3.628351113783422,6.424068287020175,cocoa
9,-5.16472925918053,6.4211427815127875,cocoa
9,-3.36452145561022,6.352227456210864,cocoa
9,-6.081731535931041,6.980481219514926,cocoa
9,-5.1435121974520275,5.367877838073738,cocoa
9,-6.4496239319180875,7.538146942353198,cocoa
9,-6.348327569494021,5.98579435059945,cocoa
9,-6.914525760252944,5.0185586604089325,cocoa
9,-3.692614564691228,6.469212969423402,cocoa
9,-5.683669941365625,5.985656390265769,cocoa
9,-3.739923769257439,5.613616949820189,cocoa
9,-5.122536797331589,6.445275684464566,cocoa
9,-5.369664314152351,5.890479289499716,cocoa
9,-6.896556896869621,6.866234182797768,cocoa
9,-5.570510719791046,5.296370077740084,cocoa
9,-3.9348877007472023,6.5721186290931195,cocoa
9,-5.856116314969607,5.434172682231564,cocoa
9,-6.748946521650633,5.41926472501057,cocoa
9,-4.025653291026063,6.6399569471172315,cocoa
9,-6.995526718766411,6.0749549112295735,cocoa
9,-6.989864314255381,6.90156400178797,cocoa
9,-7.137544559366659,6.989270392358702,cocoa
9,-7.737240082309218,6.256668397850372,cocoa
9,-3.43436482011748,6.7150943524234945,cocoa
9,-6.502207426853254,5.929300195371605,cocoa
9,-4.283593130774247,6.342534268026219,cocoa
9,-6.602768442275821,7.642362816291347,cocoa
9,-6.064871065316773,6.1466239918335415,cocoa
9,-7.688821519026786,6.548696219814078,cocoa
9,-6.651463780770916,5.849337968081154,cocoa
9,-6.442957654851804,4.859845171163644,cocoa
9,-6.551533070168975,6.532133963559637,cocoa
9,-5.8923490141113595,5.336601485267859,cocoa
9,-3.312537771507182,6.36266443308878,cocoa
9,-4.141911861513768,6.03453908607244,cocoa
9,-5.9328193953966775,5.467142964893353,cocoa
9,-3.801244418680452,6.979202735629377,cocoa
9,-5.719495564289875,6.836236160497692,cocoa
9,-6.680944805853867,5.958654359487454,cocoa
9,-5.145840383265416,6.399074423035122,cocoa
9,-6.8658639677045965,7.818703304013636,cocoa
9,-6.822526048657404,6.662925595237913,cocoa
9,-6.555717472314449,6.073515917126478,cocoa
9,-7.143781859073599,7.719611078155018,cocoa
9,-7.606987727723356,6.251246648358214,cocoa
9,-7.865526440425141,6.652027039330908,cocoa
9,-3.0350000846854623,5.774748528318153,cocoa
9,-7.0886976215629804,8.176449859420448,cocoa
9,-5.863655860688903,6.754807813502611,cocoa
9,-6.258812078741634,6.753407211295192,cocoa
9,-7.553693056213332,6.8526802441508305,cocoa
9,-6.969932938488967,4.923099073764972,cocoa
9,-6.51225878401607,7.783423062568187,cocoa
9,-6.8517785388380075,4.892111817592977,cocoa
9,-5.746306482975871,6.404257073980579,cocoa
9,-6.243614905275225,6.140149239065263,cocoa
9,-4.343563372941086,6.988099075724872,cocoa
9,-6.603583203899117,5.662301109619727,cocoa
9,-8.078222679100982,7.032053101000803,cocoa
9,-4.736042604372695,6.059100572618083,cocoa
9,-4.653690008273094,5.826600817288996,cocoa
9,-7.686915954141648,7.155790629603273,cocoa
9,-2.9830716741755343,5.526877107022428,cocoa
9,-4.645198651690913,6.0684265276290015,cocoa
9,-7.051490205948075,7.40737220402363,cocoa
9,-6.849319284264483,4.871184711679598,cocoa
9,-6.52167632677747,6.137125816107522,cocoa
9,-8.175072997911007,6.637885906186716,cocoa
9,-4.643793475441482,5.251960570243287,cocoa
9,-5.519225254150913,5.72804725851532,cocoa
9,-5.6430680561924875,6.680780035356595,cocoa
9,-6.1035903363947694,6.115416451940105,cocoa
9,-3.1479181068293998,7.3568011738878605,cocoa
9,-6.313738323604025,4.910619096245687,cocoa
9,-7.856622175029818,6.644993476128225,cocoa
9,-6.841658375130773,6.673698596137999,cocoa
9,-7.943205075667511,7.692626590215186,cocoa
9,-7.631815398793458,6.934799219050985,cocoa
9,-5.256833626359503,6.385130181258268,cocoa
9,-5.999690598889465,7.072975040505475,cocoa
9,-6.252503092651404,5.555092292613427,cocoa
9,-6.4139459954404945,5.75583329056955,cocoa
9,-6.472522403027221,6.985620357840144,cocoa
9,-7.561674817213912,6.4973846270689775,cocoa
9,-7.476725462936083,7.062195272872882,cocoa
9,-5.264576510686665,8.543946957743458,cocoa
9,-6.330620902521502,5.06217344162718,cocoa
9,-6.2677216766145865,7.127978778157628,cocoa
9,-6.41921550374431,7.339091031127538,cocoa
9,-5.113580536517072,6.377240626761583,cocoa
9,-6.573092927936832,5.448861825602791,cocoa
9,-7.891579134501576,6.325739163788363,cocoa
9,-5.585459180648829,5.462867215944183,cocoa
9,-3.8057602901642036,6.703046631051782,cocoa
9,-6.972494203171329,5.093747905630227,cocoa
9,-4.383787342210141,6.5894372966762695,cocoa
9,-5.6990428324175895,7.193640967139273,cocoa
9,-8.009313726956751,7.7364680990180945,cocoa
9,-6.276843568745329,6.68031094623273,cocoa
9,-7.992601902356188,7.072360280242295,cocoa
9,-4.4481359750039315,6.385327918048132,cocoa
9,-7.8897081299433705,6.308810732043945,cocoa
9,-7.331159560392112,4.982005692679209,cocoa
9,-6.810849387013865,4.700887385975343,cocoa
9,-4.373107649680585,5.928735530972449,cocoa
9,-6.621899222487009,6.436743356632575,cocoa
9,-3.911227517183477,6.492475670534066,cocoa
9,-6.595484279788882,5.906671578846399,cocoa
9,-4.2912095760282245,6.016659962981887,cocoa
9,-3.413041791070733,6.310036753855785,cocoa
9,-6.2942597014300565,6.230968006201968,cocoa
9,-6.253120727061171,6.115434291116659,cocoa
9,-5.882136209204149,6.731479178669252,cocoa
9,-8.016954979303684,7.74845423231959,cocoa
9,-6.223773522657801,5.493468835444872,cocoa
9,-6.171470638121571,5.1736259776262505,cocoa
9,-7.117753614836529,7.504392830589032,cocoa
9,-7.6270482191550375,6.438899416639648,cocoa
9,-4.381719007971992,6.36100225772336,cocoa
9,-7.263386037673783,6.490427478187388,cocoa
9,-6.839061158460403,6.208867032473484,cocoa
9,-6.852536986672302,7.4633870187763165,cocoa
9,-7.891473330647584,6.352691566459126,cocoa
9,-7.469092615768319,6.847343339457608,cocoa
9,-6.550763243859131,4.799961988902168,cocoa
9,-5.614059714592654,6.630509201506243,cocoa
9,-6.138922776910418,5.313259551244672,cocoa
9,-5.889004204730756,6.4824383418673035,cocoa
9,-7.125251438202842,4.897429018181847,cocoa
9,-5.5958520440034265,6.249060150396775,cocoa
9,-8.408155980805995,6.497859503284906,cocoa
9,-6.440132384136021,4.975810919746506,cocoa
9,-6.730950691220414,6.12433221011071,cocoa
9,-6.336185213062597,6.309726913533707,cocoa
9,-5.441161420586405,5.574191430184656,cocoa
9,-5.4733460449251465,7.721084203029977,cocoa
9,-5.5906223228361664,5.89193588852299,cocoa
9,-6.108023964540363,6.978140679304288,cocoa
9,-7.380100721147762,5.798205961698036,cocoa
9,-3.1065286627598123,5.737016202147191,cocoa
9,-5.8438477557239095,5.5843097546122324,cocoa
9,-5.226146157474715,6.245061057329005,cocoa
9,-6.118836905260718,6.114515104762601,cocoa
9,-5.837164510206705,6.860855310509161,cocoa
9,-4.042103936491824,7.5218489939280495,cocoa
9,-5.282068353619197,6.350037403122859,cocoa
9,-3.9279623560372308,7.153082590398797,cocoa
9,-4.349671251158284,6.342637723029938,cocoa
9,-4.628156671485006,5.957433449348248,cocoa
9,-6.239528041246047,5.782322438894022,cocoa
9,-6.306862353557294,6.254551422688905,cocoa
9,-7.507669765611801,7.870050090422776,cocoa
9,-5.523300740299898,6.166809517796554,cocoa
9,-6.479766104272764,4.839880027418981,cocoa
9,-7.681059770566929,6.634155413977348,cocoa
9,-6.275403956487261,5.390404757619689,cocoa
9,-4.272416110280918,6.168916210473782,cocoa
9,-5.8347892153864915,5.575950522630478,cocoa
9,-7.9635688305502095,6.308020596383069,cocoa
9,-5.6636899690323865,5.789476143829532,cocoa
9,-4.139274761075546,5.576434598542718,cocoa
9,-8.508201238415257,6.539732197200422,cocoa
9,-7.198742522152735,7.360263084076221,cocoa
9,-3.8048857199488433,6.3246844737025025,cocoa
9,-6.939123845763199,6.670130666807112,cocoa
9,-6.833352692719758,7.451549387177377,cocoa
9,-7.177829515770813,5.225892409497266,cocoa
9,-4.047133471656191,6.992921026529055,cocoa
9,-7.258186541940572,6.526287241778639,cocoa
9,-5.802176996589346,6.126110232433374,cocoa
9,-3.967968346214861,6.073950731141792,cocoa
9,-6.966957865536883,6.364685634349705,cocoa
9,-7.125501709221651,7.287677964108208,cocoa
9,-6.412710459711676,7.28053444674536,cocoa
9,-5.639819732841248,5.720093847046837,cocoa
9,-6.912738279710227,5.53700420539704,cocoa
9,-7.057176144581052,7.967510610048513,cocoa
9,-6.645657996374697,5.967736923219605,cocoa
9,-7.452519850680609,6.057309911845028,cocoa
9,-6.131058121963616,7.333335938523958,cocoa
9,-6.135690815389229,6.772100724239388,cocoa
9,-6.298357080973351,6.99825197089504,cocoa
9,-5.807007400468278,5.5937938279243715,cocoa
9,-7.3035411728583215,6.813313698827671,cocoa
9,-6.8911542417034015,7.82298339791916,cocoa
9,-6.689129935053275,7.476158169122059,cocoa
9,-6.192937844668832,6.542306347116863,cocoa
9,-5.941641979330765,5.8047252983659945,cocoa
9,-6.0834610151859625,5.6398308712139,cocoa
9,-5.427991434295819,5.8107809733229825,cocoa
9,-5.8490295704360555,5.384059451669784,cocoa
9,-4.03119956565813,6.016037196599232,cocoa
9,-6.348866599415395,6.117193532718791,cocoa
9,-3.8042109683439187,7.17638009544843,cocoa
9,-4.67728412199155,6.246645288543795,cocoa
9,-6.546091203259061,7.6171905378213935,cocoa
9,-6.850059623506942,4.714301422080457,cocoa
9,-3.538288056558905,6.923131460004641,cocoa
9,-5.788520310627202,5.99823513724178,cocoa
9,-6.954447202922563,7.483513371068678,cocoa
9,-6.031278898882263,5.816266717062159,cocoa
9,-7.361827641437966,5.399637955449675,cocoa
9,-3.3532303987499494,6.4994138189309085,cocoa
9,-5.634796698172326,7.0661475866239885,cocoa
9,-2.911859686004066,5.373442445531011,cocoa
9,-6.54575062188505,5.798820392216426,cocoa
9,-6.776055353299584,7.8261967831447645,cocoa
9,-7.946607535442022,6.7006126437304,cocoa
9,-6.019268389303083,5.930972410705641,cocoa
9,-8.019574407691032,7.413987062507021,cocoa
9,-7.971242763212451,6.486490428857658,cocoa
9,-6.448090434829285,5.796173439460516,cocoa
9,-8.248442453869426,7.530706538150631,cocoa
9,-7.439388373043543,6.865207059574826,cocoa
9,-6.351882922419525,7.1630472394174465,cocoa
9,-7.716746661531811,6.809359502922002,cocoa
9,-7.004747432904145,7.2040265173280496,cocoa
9,-5.983179485092927,5.829713242924875,cocoa
9,-6.110909836779754,6.81092135332512,cocoa
9,-8.100333898415848,6.798517831179843,cocoa
9,-6.3172224873037806,5.473538859524176,cocoa
9,-8.50175448579474,6.543044870033874,cocoa
9,-4.482511748921037,6.07233303242691,cocoa
9,-8.209430026483723,6.352194233764925,cocoa
9,-6.258919969677881,6.756025692845014,cocoa
9,-6.754096935065432,6.757603575597428,cocoa
9,-6.496203747311,5.072496733954252,cocoa
9,-7.884532578038457,6.521678329596954,cocoa
9,-6.088440001403791,5.609361658724773,cocoa
9,-6.6054815761669605,7.412478377223695,cocoa
9,-6.654230024286728,7.144672693164189,cocoa
9,-6.297319296879334,5.459830320813034,cocoa
9,-6.400915736911925,5.2066617472773205,cocoa
9,-5.847654849346071,6.815707980794018,cocoa
9,-4.392012306563591,7.118001645796969,cocoa
9,-6.1825018796090685,6.346187156338207,cocoa
9,-7.7125197482901395,6.68028991820044,cocoa
9,-5.11147362255547,6.544672591558272,cocoa
9,-6.793630873759197,6.8244550841179725,cocoa
9,-8.238855416024013,7.521722507913465,cocoa
9,-4.638186070729029,6.567507837925237,cocoa
9,-7.295007251966004,5.173316978064755,cocoa
9,-6.382363748704219,4.877220882026136,cocoa
9,-6.234390437950757,6.542131455991513,cocoa
9,-5.631801635462401,6.652826500510558,cocoa
9,-7.124712822380509,8.296087086321181,cocoa
9,-7.040505493845218,7.067539789396089,cocoa
9,-6.599681836424764,7.162166110894216,cocoa
9,-5.365310758832281,6.870465222951979,cocoa
9,-6.5105045598599895,5.72644188400224,cocoa
9,-6.332177791807429,6.607600138199327,cocoa
9,-6.605443118295013,7.318312591422045,cocoa
9,-5.915270891220339,7.250948790198564,cocoa
9,-7.107912495157792,6.58393265641132,cocoa
9,-7.412064148585365,6.618587294599113,cocoa
9,-5.773558570870433,6.2126417480780285,cocoa
9,-5.421761658279163,5.682100454227121,cocoa
9,-6.910969686664453,6.6371413383940085,cocoa
9,-6.486058068140662,4.855559909041935,cocoa
9,-6.327696302659234,6.166094105617006,cocoa
9,-5.635327432221735,5.898684609229433,cocoa
9,-6.662003508277025,6.210665122103617,cocoa
9,-7.336532967251654,6.37361832743435,cocoa
9,-6.829322052084414,7.46638719394801,cocoa
9,-6.098336717401696,6.127732049814302,cocoa
9,-3.5362093671757395,6.681253086867584,cocoa
9,-3.620442882413944,7.101136138958478,cocoa
9,-6.39038065344756,6.560608909453372,cocoa
9,-5.7119311885699515,6.0060298633819045,cocoa
9,-8.263205764348408,7.28450168504899,cocoa
9,-5.242488954801301,5.734440613944875,cocoa
9,-4.756361618531506,6.277220628676152,cocoa
9,-7.189453864792687,7.265616082886149,cocoa
9,-4.831633699773733,6.120179442195893,cocoa
9,-5.192537543937756,6.643761238522956,cocoa
9,-5.634286850100541,6.828486775822983,cocoa
9,-6.742407090318197,8.272334397171525,cocoa
9,-3.2492826484445168,7.3106229331436845,cocoa
9,-5.8817263337358785,5.959533939700014,cocoa
9,-6.038975776677148,6.724927883363253,cocoa
9,-6.42198055680416,6.690791523191408,cocoa
9,-6.951267682882531,7.00522164014754,cocoa
9,-3.5489896250117403,6.3705180868278175,cocoa
9,-4.630693708334945,6.789796851450563,cocoa
9,-6.112976173826548,6.068480030470717,cocoa
9,-7.544903206891707,7.128449443423684,cocoa
9,-7.461549901202147,5.938090236763865,cocoa
9,-6.296942389137787,5.289404074116225,cocoa
9,-7.530210431932127,6.049901417850962,cocoa
10,-5.654735349168732,5.236822533142229,rubber
10,-7.4012425310753835,4.763521702901438,rubber
10,-7.199810732334964,6.75865101835977,rubber
10,-3.969231127462112,6.416752685850235,rubber
10,-6.675114520079656,5.319867154548602,rubber
10,-4.743187514897968,5.501531748670231,rubber
10,-6.412584727453615,5.114756427279491,rubber
10,-3.1464827731832647,6.2057866804709905,rubber
10,-4.998257059197464,6.6696263567130645,rubber
10,-7.612045272527932,6.611718894123407,rubber
10,-6.485163620660836,5.6199534393653865,rubber
10,-4.842863309958945,5.51913486221748,rubber
10,-4.45913230569457,6.0458089616767134,rubber
10,-7.308877806224012,6.753817496286092,rubber
10,-7.494823458364341,5.095447464181813,rubber
10,-3.443803810083336,5.898598514516777,rubber
10,-6.77117192530201,6.7470002987222175,rubber
10,-7.002757611293177,4.704773474042041,rubber
10,-5.500618415037563,5.660977071163557,rubber
10,-4.596789487454105,5.85335111312408,rubber
10,-2.9321653423466336,5.401941535114031,rubber
10,-6.708368210961072,6.1584329223103795,rubber
10,-4.429013616946756,5.452355862266035,rubber
10,-6.975938236850764,4.780918511874322,rubber
10,-6.162628251435866,6.78746203399996,rubber
10,-6.393343920117763,6.396141678707499,rubber
10,-4.552786931770918,5.47185374656547,rubber
10,-6.761071098438879,6.162396558986718,rubber
10,-7.4798169787846165,4.4025133641595255,rubber
10,-6.092654394806557,5.483774437187918,rubber
10,-4.956243534641415,5.6419142685032,rubber
10,-3.4526967369151857,5.366496275250546,rubber
10,-3.959812353409917,6.009202651842544,rubber
10,-5.033306670708575,5.843078607905075,rubber
10,-7.25843633666227,4.761716044988718,rubber
10,-6.3880222053413585,5.068106666276916,rubber
10,-4.493130838109101,5.359775881829096,rubber
10,-4.16645836839367,6.4706076795453935,rubber
10,-7.373347377186451,6.440147577285949,rubber
10,-6.552980042771331,5.743696625736099,rubber
10,-4.541719643707852,5.792373500989207,rubber
10,-4.651893408053245,5.673332443570577,rubber
10,-3.503461487750944,7.02981760121409,rubber
10,-7.782895077132272,6.6843881879336475,rubber
10,-3.125226019772077,6.144910929922249,rubber
10,-5.702754970347464,7.1634385550386925,rubber
10,-7.509724075834754,4.503163618435527,rubber
10,-6.65251481479356,5.441884247238812,rubber
10,-6.824793064727257,5.990439835858285,rubber
10,-6.320268200405366,5.615225637787081,rubber
10,-6.598428281261497,6.345900352078552,rubber
10,-2.910297961833982,5.556814339517724,rubber
10,-3.2291632508112773,5.922339021637249,rubber
10,-2.9856031791765196,5.37824329234327,rubber
10,-4.227791199641029,5.424219751076441,rubber
10,-3.0622862552352608,5.853811520772191,rubber
10,-3.8512640242607037,6.32506285051797,rubber
10,-6.999927981912036,4.6975699097153765,rubber
10,-5.061278491852362,5.456398297955069,rubber
10,-7.4079028373170805,6.836995334327164,rubber
10,-6.115938007573385,5.418884950439902,rubber
10,-8.291356505845735,6.833576910410408,rubber
10,-4.604877758873768,6.238551834661357,rubber
10,-7.368152636772464,6.630972931350158,rubber
10,-6.663446408568891,5.188304755848926,rubber
10,-3.5125537802654314,5.386169636189106,rubber
10,-7.371224767441123,6.328313386055184,rubber
10,-4.8020067807946365,5.615015343783893,rubber
10,-3.5652081729000202,6.563717357425651,rubber
10,-4.572658333788149,6.431171518472393,rubber
10,-7.268008907561591,5.370173142291142,rubber
10,-6.643404018357754,5.39490136034974,rubber
10,-6.323744900452197,5.143582783770999,rubber
10,-6.495432073182532,5.371842057461362,rubber
10,-4.279653015120508,5.661523450122835,rubber
10,-5.675358304874883,5.189472230227616,rubber
10,-6.818419181803988,4.9912359827018,rubber
10,-3.7220878390097423,7.014154766710089,rubber
10,-6.6164496419325864,7.029137186609402,rubber
10,-5.60454667596673,5.3287619937780475,rubber
10,-7.4090824051183795,5.09297520127771,rubber
10,-4.203089624206341,5.7038345711236484,rubber
10,-5.269130599340248,5.874446116491197,rubber
10,-3.098997303345092,6.048935444744872,rubber
10,-6.653975694988452,5.548409394808125,rubber
10,-4.842449392256525,6.976195905548037,rubber
10,-5.997682747077568,5.75745307437861,rubber
10,-7.301030311508245,5.520055669087205,rubber
10,-6.864723268338577,5.252453965078906,rubber
10,-6.304355905025888,5.428090613832551,rubber
10,-4.0345318002639905,6.77515571255492,rubber
10,-3.1362291982935577,6.051550803445481,rubber
10,-4.7411060530898865,6.363081211392702,rubber
10,-4.380942330079507,6.238191723220777,rubber
10,-5.506347815783988,5.480284506706384,rubber
10,-3.8039125939344554,5.594265400349058,rubber
10,-5.794292218080081,6.154794546923033,rubber
10,-5.59114296957528,5.314539544477911,rubber
10,-7.485830427409788,6.172929270648976,rubber
10,-8.278540479361956,6.682825427970447,rubber
10,-6.1128096457001515,5.493877432042905,rubber
10,-3.943705817407459,6.876733184417332,rubber
10,-5.6391062288366305,6.23031930623976,rubber
10,-7.366851804958117,5.192580141103563,rubber
10,-7.498955878392801,7.157038294814598,rubber
10,-3.4738207460208486,6.33657999338966,rubber
10,-5.219002953598503,5.5388218133012845,rubber
10,-4.813481993263921,6.201617378378218,rubber
10,-7.434086690262718,6.331297278094973,rubber
10,-6.23610665448505,6.077060421057005,rubber
10,-5.492777867621211,5.202511314923127,rubber
10,-6.5241146045570595,5.711369251471589,rubber
10,-4.33161067634221,5.681393695478218,rubber
10,-4.353956317508718,5.584119347194539,rubber
10,-7.419250838883848,5.119694567804399,rubber
10,-7.43648028036465,6.023978805509432,rubber
10,-4.230711899915744,7.1321149470752445,rubber
10,-7.047894692818155,7.9809565884124805,rubber
10,-6.493472564885308,5.727449042326294,rubber
10,-3.348739565954275,6.5447372795474354,rubber
10,-3.554256868736,5.48835380869686,rubber
10,-6.438015245458501,6.353763771543005,rubber
10,-5.947522934068459,6.3228243825657415,rubber
10,-3.988058083340615,6.791713866045951,rubber
10,-6.879761289181395,5.9738064650750635,rubber
10,-3.999392963845136,5.863416993057843,rubber
10,-6.7804284406489685,5.309751092398602,rubber
10,-3.9790283635545314,5.518472213402546,rubber
10,-4.101227020653907,6.065193863607241,rubber
10,-5.259882667396489,5.841941643491903,rubber
10,-4.7897605922781405,5.995903364675155,rubber
10,-3.7720475394975677,5.598831023516436,rubber
10,-6.777229660250938,4.870239930797562,rubber
10,-3.2534278802727066,6.035316012493903,rubber
10,-7.392994718865137,4.445698607349201,rubber
10,-5.956934434151961,5.346051271949764,rubber
10,-6.839821954677676,7.1178897700631,rubber
10,-3.9615975358551516,7.128412110204091,rubber
10,-3.4875298289575674,5.689869230724971,rubber
10,-3.4834041818434,6.804691718841917,rubber
10,-7.202419507956369,5.174660653568032,rubber
10,-5.0798076710709195,6.5159661356795375,rubber
10,-7.396985336849889,5.698312148662443,rubber
10,-4.025007187513205,7.057819061282769,rubber
10,-7.426291937536886,4.937173876791526,rubber
10,-3.864713801050925,6.474195560785684,rubber
10,-3.6130822710055503,5.366085063832781,rubber
10,-4.025769158339153,5.559910118771153,rubber
10,-3.8113185358078994,5.725596368384112,rubber
10,-7.331429674922611,4.537086528849546,rubber
10,-3.5876565464250176,5.843918523874241,rubber
10,-3.422430697899244,6.1802191698203055,rubber
10,-3.0685432332567104,5.279994364341511,rubber
10,-6.930470148990364,5.534991339859845,rubber
10,-6.393717053293349,4.8968509553437265,rubber
10,-4.494681958747711,5.584773004934485,rubber
10,-3.4969028422357553,6.364510133671791,rubber
10,-6.298644024140515,5.585182518042866,rubber
