B2,B3,B4,B8,classification,crop,date,NDVI,GNDVI,EVI
0.0415,0.0708,0.0567,0.3342,11,oil_palm,2020-01-15,0.7099002302379124,0.6503703703703703,0.5089315189084105
0.0417,0.0713,0.0664,0.27440000000000003,9,cocoa,2020-01-15,0.6103286384976525,0.5875036158518948,0.3823388845998309
0.0359,0.0644,0.0614,0.2354,9,cocoa,2020-01-15,0.5862533692722371,0.5703802535023348,0.3259525682814431
0.0342,0.060200000000000004,0.0519,0.2832,9,cocoa,2020-01-15,0.6902417188898836,0.6493884682585905,0.4321425902398924
0.046200000000000005,0.0799,0.0661,0.3584,9,cocoa,2020-01-15,0.6885747938751473,0.6354095368469084,0.5188143414980475
0.039900000000000005,0.0637,0.056900000000000006,0.2732,9,cocoa,2020-01-15,0.6552559830354437,0.6218462451766102,0.411107309841487
0.0558,0.08310000000000001,0.08420000000000001,0.2702,9,cocoa,2020-01-15,0.5248306997742663,0.5295782621001981,0.3426929029405262
0.0752,0.0971,0.08510000000000001,0.2878,9,cocoa,2020-01-15,0.5435773665862161,0.49545336451026234,0.4105233311730396
0.0286,0.06420000000000001,0.0589,0.23320000000000002,9,cocoa,2020-01-15,0.5967134542964738,0.5682582380632145,0.3175788936666424
0.0367,0.0654,0.058600000000000006,0.2398,9,cocoa,2020-01-15,0.6072386058981233,0.5714285714285714,0.3441856931200851
0.032100000000000004,0.0623,0.0585,0.2404,9,cocoa,2020-01-15,0.608564737370358,0.5883713247439709,0.3366897419760856
0.038400000000000004,0.0666,0.0641,0.25220000000000004,9,cocoa,2020-01-15,0.5946885867846982,0.5821831869510666,0.3486432384341638
0.0439,0.07830000000000001,0.0702,0.28300000000000003,9,cocoa,2020-01-15,0.6024915062287657,0.5665651812897868,0.3869231608422125
0.045200000000000004,0.0644,0.0639,0.2114,9,cocoa,2020-01-15,0.5357791500181621,0.5329949238578681,0.2936375218983915
0.0466,0.0702,0.06470000000000001,0.275,9,cocoa,2020-01-15,0.6190756549896969,0.5932792584009271,0.40020552637588497
0.0476,0.0819,0.0703,0.264,9,cocoa,2020-01-15,0.5794196829195333,0.5264527320034693,0.36442655027092113
0.0553,0.0902,0.09960000000000001,0.2778,9,cocoa,2020-01-15,0.4721780604133544,0.5097826086956522,0.3050011980967377
0.044000000000000004,0.0758,0.0632,0.2876,9,cocoa,2020-01-15,0.6396807297605474,0.5828288387451843,0.41965888689407543
0.030500000000000003,0.0626,0.058,0.2908,9,cocoa,2020-01-15,0.6674311926605505,0.6457272212790041,0.4127513208751463
0.039400000000000004,0.062400000000000004,0.0609,0.2416,10,rubber,2020-01-15,0.5973553719008264,0.5894736842105264,0.3444529165078155
0.0597,0.0908,0.0789,0.36200000000000004,10,rubber,2020-01-15,0.6420957133136765,0.598939929328622,0.5100349511764495
0.0303,0.057100000000000005,0.0512,0.2586,10,rubber,2020-01-15,0.669464170432537,0.6382641748495407,0.3873594561278995
0.040400000000000005,0.0673,0.06280000000000001,0.2436,10,rubber,2020-01-15,0.5900783289817233,0.5670633644258605,0.34310004554425383
0.0397,0.06380000000000001,0.0579,0.2702,10,rubber,2020-01-15,0.6470588235294117,0.6179640718562873,0.40212902981399395
0.0369,0.0639,0.058600000000000006,0.3476,10,rubber,2020-01-15,0.7114721811915313,0.6894289185905225,0.5079264649021056
0.032100000000000004,0.0577,0.0517,0.22560000000000002,10,rubber,2020-01-15,0.6271186440677966,0.5926579597599718,0.33570132427319416
0.030600000000000002,0.0674,0.053000000000000005,0.33480000000000004,10,rubber,2020-01-15,0.7266632284682827,0.6648433615116857,0.49497646314902
0.0438,0.0777,0.0702,0.2646,10,rubber,2020-01-15,0.5806451612903226,0.5460122699386504,0.358063803138584
0.0316,0.054900000000000004,0.0562,0.2024,10,rubber,2020-01-15,0.5653518948182521,0.573260785075787,0.28059266083218176
0.040100000000000004,0.0733,0.06620000000000001,0.261,10,rubber,2020-01-15,0.5953545232273838,0.5614717319772659,0.35876091200412535
0.0262,0.0565,0.047400000000000005,0.27,10,rubber,2020-01-15,0.7013232514177694,0.6539050535987749,0.40982399293026
0.0345,0.0596,0.0568,0.19540000000000002,10,rubber,2020-01-15,0.549563838223632,0.5325490196078433,0.2712434928960038
0.030600000000000002,0.0618,0.055200000000000006,0.3548,10,rubber,2020-01-15,0.730731707317073,0.7033125300048007,0.5142464812907654
0.0303,0.0534,0.0465,0.3,11,oil_palm,2020-01-15,0.7316017316017317,0.697792869269949,0.46883669317551324
0.035,0.0601,0.051000000000000004,0.278,11,oil_palm,2020-01-15,0.689969604863222,0.6444838805087253,0.4294362466893682
0.030600000000000002,0.0521,0.051800000000000006,0.264,11,oil_palm,2020-01-15,0.6719442685243825,0.670357481809554,0.39433583587303944
0.0637,0.12040000000000001,0.08650000000000001,0.2798,11,oil_palm,2020-01-15,0.5277095277095276,0.39830084957521233,0.36580750160856895
0.0415,0.0775,0.07060000000000001,0.312,11,oil_palm,2020-01-15,0.6309461578672243,0.6020539152759948,0.42370203952680174
0.0287,0.0604,0.05,0.2664,11,oil_palm,2020-01-15,0.683944374209861,0.6303549571603427,0.4003996595492729
0.0256,0.0568,0.0438,0.31,11,oil_palm,2020-01-15,0.7524024872809496,0.6902944383860413,0.4819669756662804
0.0342,0.0663,0.0577,0.28400000000000003,9,cocoa,2020-01-15,0.6622768510389231,0.6214673137310877,0.41184392516561114
0.0313,0.0623,0.0511,0.2702,9,cocoa,2020-01-15,0.6819172113289761,0.6252631578947369,0.408144256920383
0.0269,0.0582,0.051000000000000004,0.34640000000000004,9,cocoa,2020-01-15,0.7433316557624561,0.7123084527928818,0.5090821355943889
0.12240000000000001,0.1384,0.11660000000000001,0.3599,9,cocoa,2020-01-15,0.5105981112277019,0.44451133855107366,0.5328515111695139
0.0568,0.08070000000000001,0.0655,0.2602,9,cocoa,2020-01-15,0.5977893767270493,0.5265473745966559,0.3966346153846154
0.025900000000000003,0.051800000000000006,0.0499,0.2812,9,cocoa,2020-01-15,0.6985804892781637,0.6888888888888889,0.4171024633029178
0.0453,0.0756,0.0597,0.3748,9,cocoa,2020-01-15,0.7252013808975836,0.6642984014209592,0.5654046294634847
0.6284000000000001,0.536,0.45840000000000003,0.5444,9,cocoa,2020-01-15,0.08575987235739924,0.007774898185857055,-0.5141080822572917
0.41800000000000004,0.40740000000000004,0.38820000000000005,0.5036,9,cocoa,2020-01-15,0.12940121103386407,0.10559824368825467,0.41344224706219546
0.0022,0.0468,0.040600000000000004,0.38480000000000003,9,cocoa,2020-01-15,0.8091208274565114,0.7831325301204819,0.5338420497549475
0.0315,0.0644,0.0521,0.3416,9,cocoa,2020-01-15,0.7353314706629415,0.6827586206896551,0.5104199724955042
0.0026000000000000003,0.0268,0.031400000000000004,0.1804,9,cocoa,2020-01-15,0.7034938621340887,0.7413127413127414,0.27606907285259025
0.0325,0.058100000000000006,0.0499,0.2873,9,cocoa,2020-01-15,0.7040332147093713,0.6635784597568037,0.44193752559663424
0.0247,0.0675,0.0432,0.3714,9,cocoa,2020-01-15,0.7916063675832127,0.6924128503075871,0.5676825682360674
0.009300000000000001,0.037000000000000005,0.031200000000000002,0.2336,9,cocoa,2020-01-15,0.7643504531722055,0.7265336289726533,0.3745235187446801
0.0252,0.0495,0.0408,0.2908,9,cocoa,2020-01-15,0.7539203860072377,0.7090802233323539,0.4641318877172137
0.0218,0.057600000000000005,0.0412,0.33540000000000003,9,cocoa,2020-01-15,0.7812002124269781,0.7068702290076336,0.5182862377563244
0.027700000000000002,0.0648,0.047900000000000005,0.327,9,cocoa,2020-01-15,0.7444651907175247,0.6692189892802449,0.4960366828990866
0.0303,0.0592,0.0483,0.3244,9,cocoa,2020-01-15,0.7408103031929165,0.6913451511991657,0.4976747539565233
0.0252,0.0641,0.051800000000000006,0.34,9,cocoa,2020-01-15,0.7355793772332823,0.6827517941103688,0.49288548365029416
0.0279,0.06330000000000001,0.0465,0.35350000000000004,9,cocoa,2020-01-15,0.7675000000000001,0.696257197696737,0.5392587388020377
0.0393,0.0751,0.0637,0.3037,9,cocoa,2020-01-15,0.6532389765922699,0.6034846884899684,0.43129784710491326
0.0298,0.054400000000000004,0.0506,0.2756,9,cocoa,2020-01-15,0.6897608828939301,0.6703030303030303,0.4149148041602125
0.153,0.1726,0.1626,0.3628,9,cocoa,2020-01-15,0.3810430148458318,0.3552484124019425,0.4202703837433874
0.029900000000000003,0.0702,0.051300000000000005,0.3108,9,cocoa,2020-01-15,0.7166528583264291,0.631496062992126,0.4652705561731273
0.028800000000000003,0.0555,0.0449,0.3526,9,cocoa,2020-01-15,0.7740880503144655,0.7280078412153884,0.5471194879089616
0.0253,0.0634,0.050100000000000006,0.3104,9,cocoa,2020-01-15,0.7220527045769762,0.6607811663991439,0.45787159190853116
0.2394,0.25420000000000004,0.23920000000000002,0.4796,9,cocoa,2020-01-15,0.33444629938786863,0.30716816571272826,0.5369427320646832
0.0182,0.051000000000000004,0.0392,0.26580000000000004,9,cocoa,2020-01-15,0.7429508196721311,0.6780303030303031,0.41517039208501283
0.0358,0.0702,0.050300000000000004,0.3936,9,cocoa,2020-01-15,0.7733723811669294,0.6972833117723157,0.6014787301142336
0.038400000000000004,0.0731,0.0614,0.3648,9,cocoa,2020-01-15,0.7118723603941811,0.6661338205069651,0.5248408524771657
0.0322,0.0724,0.0551,0.3015,9,cocoa,2020-01-15,0.6909702748177229,0.612730676651511,0.4429742557169567
0.0119,0.0459,0.0391,0.313,9,cocoa,2020-01-15,0.7779040045441634,0.7442184452493731,0.46953749100010284
0.0216,0.060000000000000005,0.043500000000000004,0.32380000000000003,9,cocoa,2020-01-15,0.7631364007623197,0.6873371547681084,0.4925147596289008
0.0273,0.058300000000000005,0.0461,0.2504,9,cocoa,2020-01-15,0.6890387858347387,0.622287010042112,0.38627339761769713
0.0273,0.0597,0.048100000000000004,0.313,9,cocoa,2020-01-15,0.7335918028247024,0.6796350952508718,0.47410244478648383
0.0322,0.0685,0.055600000000000004,0.30760000000000004,9,cocoa,2020-01-15,0.6938325991189428,0.635735176814677,0.4500964492391228
0.031400000000000004,0.060000000000000005,0.0492,0.3504,9,cocoa,2020-01-15,0.7537537537537536,0.7076023391812866,0.5340046805191121
0.028300000000000002,0.06570000000000001,0.0487,0.3588,9,cocoa,2020-01-15,0.7609815950920245,0.6904593639575972,0.5388357949609036
0.21960000000000002,0.2048,0.166,0.3786,9,cocoa,2020-01-15,0.3903782592728608,0.29790881042166606,0.7304837822979661
0.036500000000000005,0.0724,0.06380000000000001,0.29560000000000003,9,cocoa,2020-01-15,0.6449638286032275,0.6065217391304347,0.41255828854162957
0.0263,0.07060000000000001,0.0502,0.35660000000000003,9,cocoa,2020-01-15,0.7531956735496558,0.6694756554307116,0.5244599637123002
0.0284,0.0597,0.057300000000000004,0.25320000000000004,9,cocoa,2020-01-15,0.6309178743961352,0.6184084372003835,0.3538656069364162
0.0258,0.06760000000000001,0.049800000000000004,0.29760000000000003,9,cocoa,2020-01-15,0.7132987910189983,0.6297918948521358,0.4415852876185046
0.0912,0.101,0.077,0.31980000000000003,9,cocoa,2020-01-15,0.6118951612903225,0.5199619771863118,0.5529240298779378
0.024900000000000002,0.0562,0.048,0.2959,9,cocoa,2020-01-15,0.7208490840360571,0.6807725078102812,0.4435815767813048
0.032,0.0636,0.051500000000000004,0.3286,9,cocoa,2020-01-15,0.7290186792949225,0.6756756756756758,0.4956711505437893
0.0335,0.0585,0.0477,0.2766,9,cocoa,2020-01-15,0.7058279370952821,0.6508504923903313,0.43631580953833254
0.0175,0.0443,0.0509,0.14550000000000002,9,cocoa,2020-01-15,0.4816700610997964,0.5331928345626976,0.17921418557950974
0.0164,0.0592,0.0451,0.34590000000000004,9,cocoa,2020-01-15,0.7693094629156012,0.7077264872870898,0.5035152326749248
0.030600000000000002,0.0572,0.0472,0.2972,9,cocoa,2020-01-15,0.7259001161440185,0.6772009029345372,0.4626545266118884
0.0241,0.056100000000000004,0.0391,0.326,9,cocoa,2020-01-15,0.7858121062722541,0.7063595917299137,0.519802877124325
0.0332,0.0637,0.0582,0.2906,9,cocoa,2020-01-15,0.6662844036697249,0.6404177250917301,0.41774518262870297
0.3472,0.3604,0.37020000000000003,0.46640000000000004,10,rubber,2020-01-15,0.1149892421706909,0.12820512820512825,0.2219453672942045
0.0292,0.0568,0.0476,0.30310000000000004,10,rubber,2020-01-15,0.7285429141716568,0.6843567657682689,0.4663429948163833
0.042300000000000004,0.0708,0.0582,0.2939,10,rubber,2020-01-15,0.6694120988355581,0.6117356731560186,0.44443187389222005
0.1522,0.16040000000000001,0.1516,0.31720000000000004,10,rubber,2020-01-15,0.35324232081911267,0.32830820770519265,0.38146134709296964
0.0313,0.0651,0.0519,0.33940000000000003,10,rubber,2020-01-15,0.7347303858931766,0.6781211372064277,0.5075738851029272
0.5688,0.49160000000000004,0.42000000000000004,0.49720000000000003,10,rubber,2020-01-15,0.08416921064108154,0.0056634304207119675,-0.7757234726688111
0.0946,0.12840000000000001,0.1202,0.3252,10,rubber,2020-01-15,0.4602604400538841,0.4338624338624338,0.383349539980552
0.031200000000000002,0.07390000000000001,0.0653,0.31980000000000003,10,rubber,2020-01-15,0.6608673071929371,0.6245872491744983,0.430596913914456
0.0302,0.0651,0.051300000000000005,0.37820000000000004,10,rubber,2020-01-15,0.7611175785797438,0.7062937062937064,0.5599520383693045
0.015600000000000001,0.0396,0.041100000000000005,0.1694,10,rubber,2020-01-15,0.6095011876484561,0.6210526315789474,0.24692070823710546
0.18760000000000002,0.1796,0.17120000000000002,0.27440000000000003,10,rubber,2020-01-15,0.23159784560143626,0.2088105726872247,0.2883970489604292
0.030000000000000002,0.0611,0.051000000000000004,0.2972,10,rubber,2020-01-15,0.7070649052268811,0.6589450181412225,0.4465970105935278
0.0675,0.0974,0.1032,0.2918,10,rubber,2020-01-15,0.4774683544303797,0.49948612538540604,0.3356469122619683
0.024,0.055,0.0466,0.2466,10,rubber,2020-01-15,0.6821282401091405,0.6352785145888594,0.37141583717129695
0.0359,0.0671,0.0533,0.342,10,rubber,2020-01-15,0.7303313938780672,0.6719628452701052,0.5182937776022405
0.0296,0.055900000000000005,0.0489,0.2564,10,rubber,2020-01-15,0.6796593514575827,0.6420108869676593,0.3906838379273987
0.1458,0.1522,0.1326,0.3623,10,rubber,2020-01-15,0.4641341685188927,0.40835762876579207,0.5395058248778656
0.0324,0.0599,0.055600000000000004,0.28800000000000003,10,rubber,2020-01-15,0.6763678696158324,0.6556481747628629,0.4214420426519658
0.08800000000000001,0.1046,0.0946,0.3321,10,rubber,2020-01-15,0.5565971408483712,0.5209525990382414,0.47894651931919013
0.030100000000000002,0.0623,0.0565,0.261,10,rubber,2020-01-15,0.6440944881889764,0.6145994432415712,0.37202110241950154
0.0673,0.08650000000000001,0.0724,0.3089,10,rubber,2020-01-15,0.6202465250458955,0.5624683864441071,0.4773727342456905
0.027200000000000002,0.055400000000000005,0.048100000000000004,0.28800000000000003,10,rubber,2020-01-15,0.7137756620053555,0.6773442050087362,0.4369444849191316
0.024300000000000002,0.0594,0.050100000000000006,0.2514,10,rubber,2020-01-15,0.6676616915422886,0.6177606177606177,0.36740281073188535
0.0287,0.058300000000000005,0.0541,0.2874,10,rubber,2020-01-15,0.6831625183016106,0.6627133352617876,0.41757651691426523
0.030100000000000002,0.075,0.0536,0.34800000000000003,10,rubber,2020-01-15,0.7330677290836655,0.6453900709219857,0.509748242545971
0.0327,0.0685,0.0497,0.3292,10,rubber,2020-01-15,0.7376616521509632,0.6555192356047271,0.5055529428788481
0.0308,0.0674,0.055,0.3032,10,rubber,2020-01-15,0.6929089893914016,0.636265515380464,0.4425188988731993
0.0201,0.049,0.0451,0.2526,10,rubber,2020-01-15,0.6970104131676185,0.6750663129973475,0.37797369667383146
0.0298,0.0521,0.0489,0.23020000000000002,10,rubber,2020-01-15,0.649587961304192,0.6308891250442792,0.34862702869010076
0.035,0.0722,0.0685,0.2732,10,rubber,2020-01-15,0.5990635059994147,0.5819339895773017,0.3599563902370401
0.056,0.0848,0.07690000000000001,0.34700000000000003,10,rubber,2020-01-15,0.637178579853739,0.6072255673923114,0.48635119562085855
0.0323,0.06770000000000001,0.0567,0.2884,10,rubber,2020-01-15,0.6713995943204869,0.6197697276046055,0.4178237818732643
0.0352,0.0648,0.0495,0.331,10,rubber,2020-01-15,0.7398160315374508,0.6725618999494694,0.5159457478005866
0.0721,0.10500000000000001,0.0887,0.3466,10,rubber,2020-01-15,0.5924649666896393,0.5349867139061116,0.4818579275811816
0.08750000000000001,0.12760000000000002,0.1034,0.27740000000000004,10,rubber,2020-01-15,0.4569327731092438,0.36987654320987656,0.35036849099915435
0.041800000000000004,0.068,0.0656,0.24860000000000002,10,rubber,2020-01-15,0.5824315722469764,0.5704358812381555,0.344321517272522
0.067,0.0913,0.0805,0.27540000000000003,10,rubber,2020-01-15,0.5476257375667322,0.5020452686119444,0.38796878732383155
0.043500000000000004,0.0828,0.0818,0.2872,10,rubber,2020-01-15,0.556639566395664,0.5524324324324326,0.35371103840192875
0.14020000000000002,0.16,0.1484,0.343,10,rubber,2020-01-15,0.396011396011396,0.363817097415507,0.4116253490142991
0.027800000000000002,0.056600000000000004,0.049300000000000004,0.2785,10,rubber,2020-01-15,0.6992068334350213,0.6621903909280812,0.41953433884902624
0.028200000000000003,0.060500000000000005,0.0545,0.2634,10,rubber,2020-01-15,0.6571248820383769,0.6264279098487188,0.3787439263180797
0.0205,0.035500000000000004,0.037200000000000004,0.1136,10,rubber,2020-01-15,0.506631299734748,0.5238095238095238,0.16144710705380164
0.0291,0.058300000000000005,0.0489,0.315,10,rubber,2020-01-15,0.731244847485573,0.687650683096705,0.4785454807035212
0.034300000000000004,0.0592,0.054200000000000005,0.25980000000000003,10,rubber,2020-01-15,0.6547770700636942,0.6288401253918495,0.38712106947844105
0.036500000000000005,0.0653,0.0579,0.232,10,rubber,2020-01-15,0.6005519144532597,0.5607130844265052,0.333358863401371
0.0707,0.09040000000000001,0.0737,0.30860000000000004,10,rubber,2020-01-15,0.6144389223123202,0.5468671679197995,0.48113555364384913
0.0307,0.0741,0.058300000000000005,0.3029,10,rubber,2020-01-15,0.6771871539313399,0.6068965517241379,0.42989208759534603
0.020200000000000003,0.049100000000000005,0.041600000000000005,0.2614,10,rubber,2020-01-15,0.7254125412541254,0.6837359098228664,0.4041927179109967
0.1228,0.1426,0.1406,0.26180000000000003,10,rubber,2020-01-15,0.301192842942346,0.294757665677547,0.2558257345491389
0.0274,0.0529,0.045700000000000005,0.2746,10,rubber,2020-01-15,0.7146425226350296,0.6769465648854962,0.4260031266284523
0.027,0.0631,0.0487,0.2756,10,rubber,2020-01-15,0.6996608078939254,0.6273988780631828,0.41547645206181794
0.028200000000000003,0.061000000000000006,0.050800000000000005,0.24760000000000001,10,rubber,2020-01-15,0.6595174262734584,0.6046662346079067,0.36691774181519876
0.075,0.10540000000000001,0.0985,0.396,10,rubber,2020-01-15,0.6016177957532861,0.5795771838851216,0.522113022113022
0.0264,0.049100000000000005,0.0468,0.2232,10,rubber,2020-01-15,0.6533333333333333,0.6393683437385237,0.3376722817764165
0.0538,0.083,0.0688,0.3078,10,rubber,2020-01-15,0.6346255974508762,0.5752302968270214,0.4536481664262395
0.0285,0.057100000000000005,0.0511,0.2436,10,rubber,2020-01-15,0.6532066508313539,0.620219487861656,0.36009577612331173
0.0998,0.111,0.1034,0.315,10,rubber,2020-01-15,0.5057361376673041,0.47887323943661975,0.4456988794338192
0.028900000000000002,0.0618,0.049300000000000004,0.30160000000000003,10,rubber,2020-01-15,0.7190082644628099,0.6598789212988443,0.456850034404085
0.3378,0.3508,0.3382,0.4605,10,rubber,2020-01-15,0.15312382621760365,0.1352150868975718,0.3197552813218993
0.0349,0.0592,0.057,0.2922,10,rubber,2020-01-15,0.6735395189003437,0.6630620375640296,0.428430908229808
0.031900000000000005,0.0608,0.053200000000000004,0.30010000000000003,10,rubber,2020-01-15,0.698839513161619,0.6630645608201718,0.4472664033911815
0.0285,0.055,0.0437,0.302,10,rubber,2020-01-15,0.747179635522129,0.6918767507002801,0.4781739420193269
0.0303,0.0557,0.049,0.3064,10,rubber,2020-01-15,0.7242543612830614,0.6923501795084233,0.46863052106470526
0.1436,0.15280000000000002,0.12200000000000001,0.35660000000000003,10,rubber,2020-01-15,0.4901796907647305,0.4000785237534354,0.5797746144721233
0.030000000000000002,0.053700000000000005,0.0509,0.19260000000000002,10,rubber,2020-01-15,0.5819301848049282,0.5639464068209501,0.2782796543597801
0.0297,0.058100000000000006,0.0482,0.2867,10,rubber,2020-01-15,0.7121528814571514,0.6629930394431555,0.4406385101429997
0.0001,0.0182,0.016,0.1806,10,rubber,2020-01-15,0.8372329603255342,0.8169014084507042,0.3225300779872242
0.0482,0.0747,0.0671,0.2876,10,rubber,2020-01-15,0.621652100366507,0.5876345569969639,0.4148792052382027
0.034,0.060700000000000004,0.0637,0.2706,10,rubber,2020-01-15,0.6189051749925216,0.6335647449441593,0.3700457862355129
0.0599,0.08320000000000001,0.07300000000000001,0.3378,10,rubber,2020-01-15,0.6445959104186951,0.604750593824228,0.49903886020127386
0.0292,0.059500000000000004,0.048,0.3352,10,rubber,2020-01-15,0.7494780793319415,0.6985051938180897,0.5113231733371315
0.0099,0.0425,0.0393,0.2288,10,rubber,2020-01-15,0.7068258112644535,0.6866936970143752,0.3407415399000252
0.2622,0.267,0.25120000000000003,0.4168,10,rubber,2020-01-15,0.2479041916167664,0.21906990348054986,0.4323759791122713
0.027600000000000003,0.058300000000000005,0.049800000000000004,0.302,10,rubber,2020-01-15,0.7168845935190449,0.6763807937829586,0.452360453436648
0.0714,0.0921,0.0823,0.3002,10,rubber,2020-01-15,0.5696732026143791,0.5304613815957175,0.4328565752880414
0.028300000000000002,0.0591,0.0477,0.30860000000000004,10,rubber,2020-01-15,0.7322481055290485,0.678542289910253,0.47177317276047886
0.0611,0.10160000000000001,0.0932,0.3678,10,rubber,2020-01-15,0.5956616052060737,0.5671069450362164,0.4674042553191489
0.0381,0.0668,0.057600000000000005,0.2974,10,rubber,2020-01-15,0.6754929577464789,0.6331685886875343,0.4417019708970344
0.08940000000000001,0.0944,0.08320000000000001,0.3254,10,rubber,2020-01-15,0.5927557513460597,0.5502620295378753,0.5246512433931202
0.0297,0.0603,0.0536,0.2654,10,rubber,2020-01-15,0.6639498432601881,0.6297206017807798,0.38812534359538214
0.0258,0.0613,0.0441,0.3603,10,rubber,2020-01-15,0.7818991097922849,0.7092030360531308,0.5522565320665084
0.034,0.0685,0.0533,0.334,10,rubber,2020-01-15,0.7247611670539633,0.6596273291925466,0.5016800114383757
0.0543,0.0862,0.0801,0.24150000000000002,10,rubber,2020-01-15,0.5018656716417911,0.47390906316753134,0.3068791116857436
0.027,0.0601,0.0506,0.29500000000000004,10,rubber,2020-01-15,0.707175925925926,0.6615038017459871,0.43764773297041765
0.048,0.0816,0.0707,0.3134,10,rubber,2020-01-15,0.6318667013798491,0.5868354430379746,0.4404398954703833
0.024,0.0572,0.044700000000000004,0.3672,10,rubber,2020-01-15,0.7829570284049526,0.7304429783223375,0.5539714167926343
0.15480000000000002,0.14780000000000001,0.13,0.2548,10,rubber,2020-01-15,0.32432432432432434,0.265772478887233,0.3570611123826964
0.027600000000000003,0.0558,0.0534,0.2401,10,rubber,2020-01-15,0.6361158432708689,0.6228455559310578,0.3448466937569265
0.0269,0.0572,0.0465,0.2566,10,rubber,2020-01-15,0.6931705707687232,0.6354365838113448,0.39378490834801516
0.0298,0.055,0.0473,0.2712,10,rubber,2020-01-15,0.70298273155416,0.6627835683629676,0.420390536988359
0.0303,0.0674,0.0471,0.36310000000000003,10,rubber,2020-01-15,0.7703559239395418,0.6868757259001161,0.5569459621417746
0.0398,0.0713,0.0533,0.3927,10,rubber,2020-01-15,0.7609865470852017,0.6926724137931035,0.60007072135785
0.027800000000000002,0.056100000000000004,0.0429,0.3391,10,rubber,2020-01-15,0.7753926701570681,0.7160931174089069,0.5335014409221903
0.028,0.051800000000000006,0.0517,0.19740000000000002,10,rubber,2020-01-15,0.5849056603773586,0.5842696629213483,0.28071054254007405
0.0184,0.0458,0.0388,0.1804,10,rubber,2020-01-15,0.6459854014598541,0.5950486295313882,0.277603513174404
0.0241,0.0492,0.0441,0.2351,10,rubber,2020-01-15,0.6840974212034384,0.6538867393598312,0.3620304029720611
0.0291,0.06570000000000001,0.0522,0.315,10,rubber,2020-01-15,0.7156862745098038,0.6548463356973995,0.4659739707081811
0.0296,0.06380000000000001,0.054400000000000004,0.30920000000000003,10,rubber,2020-01-15,0.7007700770077008,0.6579088471849865,0.4506225240520656
0.0309,0.0614,0.0444,0.2937,10,rubber,2020-01-15,0.7373558118899735,0.6541819205857504,0.4691911017427637
0.023200000000000002,0.0444,0.0422,0.1786,10,rubber,2020-01-15,0.6177536231884059,0.6017937219730942,0.27110828430593104
0.0307,0.061000000000000006,0.0575,0.29100000000000004,10,rubber,2020-01-15,0.6700143472022956,0.6534090909090909,0.4152587586697493
0.3652,0.3396,0.279,0.4188,10,rubber,2020-01-15,0.20034393809114356,0.10443037974683544,0.98784624081402
0.1066,0.134,0.1336,0.2822,10,rubber,2020-01-15,0.3573833573833574,0.35607880826525706,0.28926263334111973
0.22820000000000001,0.258,0.24480000000000002,0.40800000000000003,10,rubber,2020-01-15,0.25,0.22522522522522526,0.3501244314768729
0.0001,0.026500000000000003,0.0351,0.193,10,rubber,2020-01-15,0.6922402455063569,0.7585421412300684,0.2813914531133051
0.0245,0.057600000000000005,0.0558,0.2742,10,rubber,2020-01-15,0.6618181818181817,0.6528028933092224,0.3830906858445886
0.0235,0.0614,0.0478,0.2854,10,rubber,2020-01-15,0.7130852340936374,0.6459054209919262,0.42551667323328196
0.0756,0.0966,0.09570000000000001,0.2378,10,rubber,2020-01-15,0.4260869565217391,0.42224880382775115,0.28534136546184735
0.033,0.0655,0.054700000000000006,0.3508,10,rubber,2020-01-15,0.7302096177558569,0.6853230843141965,0.5171149144254279
0.0357,0.0684,0.052000000000000005,0.3376,10,rubber,2020-01-15,0.7330595482546202,0.6630541871921182,0.5166986286499983
0.023,0.0639,0.043300000000000005,0.3398,10,rubber,2020-01-15,0.7739493604802923,0.6834282883329205,0.5194099922920608
0.0458,0.0697,0.061200000000000004,0.2886,10,rubber,2020-01-15,0.6500857632933105,0.6109405526095452,0.43320886992303587
0.0386,0.0631,0.0585,0.232,10,rubber,2020-01-15,0.5972461273666093,0.5723483564893256,0.33533049864708153
0.047900000000000005,0.08650000000000001,0.0747,0.34540000000000004,10,rubber,2020-01-15,0.6443703880028565,0.5994443158138457,0.4718165022484053
0.23920000000000002,0.191,0.13540000000000002,0.37720000000000004,10,rubber,2020-01-15,0.47171283651970347,0.3277015135515664,1.528058645096057
0.0363,0.0589,0.0519,0.2354,10,rubber,2020-01-15,0.6387051862164984,0.5997281685355079,0.3599309560236946
0.031400000000000004,0.061500000000000006,0.0563,0.2934,10,rubber,2020-01-15,0.678009722619388,0.6534234995773457,0.4246972845167299
0.08600000000000001,0.10300000000000001,0.0906,0.2932,10,rubber,2020-01-15,0.5278791036998436,0.4800605754669359,0.42498741399563683
0.0373,0.0653,0.0579,0.2484,10,rubber,2020-01-15,0.6219392752203722,0.5836786738922538,0.3618783480870788
0.033800000000000004,0.07640000000000001,0.061000000000000006,0.37070000000000003,10,rubber,2020-01-15,0.7173963400509613,0.6582420040259449,0.5220132146709817
0.0274,0.0587,0.044500000000000005,0.3019,10,rubber,2020-01-15,0.7430715935334874,0.6744315030504714,0.47198181018043134
0.033600000000000005,0.056900000000000006,0.052000000000000005,0.1917,10,rubber,2020-01-15,0.5732457940090274,0.5422365245374094,0.27902053207637606
